 ENERGY (CM^2)
     UTC      Hs  Tp                 BAND PERIOD LIMITS (SECS)
YYYYMMDDHHMM (CM) (SEC) 22+ 22-18  18-16  16-14  14-12  12-10   10-8    8-6    6-2
202006110630  138  4     3     14     89    106    108     45     98    291    441
202006110700  142  4     2      7     57    152     80     50    134    353    417
202006110730  142  7     2     15     44     88     92     42    130    440    400
202006110800  150  4     2     13     42    129     87     46    152    446    479
202006110830  162  4     4     14     68    189    123     44    148    495    561
202006110900  160  4     5     13     98    155     86     37    159    459    599
202006110930  166  7     2     10     37    147    110     44    176    641    557
202006111000  171  4     2     12     26    169     86     36    205    606    671
202006111030  162  4     3     12     31     78     59     49    248    438    727
202006111100  169  4     1     22     58    146    173     35    139    492    728
202006111130  167  4     3     21     49    143    115     53    121    544    708
202006111200  176  4     4     15     29    151    161     37    189    616    741
202006111230  173  7     2     13     33     85    152     50    147    726    666
202006111300  173  4     3     15     23    141    140     68    126    678    682
202006111330  181  7     3     23     33    253    140     48    173    706    675
202006111400  181  4     2     19     39    112    186     55    194    687    744
202006111430  179  7     4     13     12     96    136     70    217    789    665
202006111500  189  7     3     18     28    107    171     45    219    923    716
202006111530  175  7     3     22     25    147    128     52    226    729    587
202006111600  194  7     3     27     19    145    177     58    181   1076    664
202006111630  187  7     2     12     29    200    174     43    201    904    614
202006111700  180  7     2     22     21    113    117     58    247    878    568
202006111730  170  7     2     17     23    130    156     65    182    707    529
202006111800  170  7     3     30     33     98     97     60    265    701    532
202006111830  181  7     1     13     19    125    127     63    358    848    505
202006111900  174  7     2     21     25    209    118     63    299    743    420
202006111930  163  7     4     29     24     82    127     82    345    569    418
202006112000  173  7     2     26     23     74    124     59    396    729    446
202006112030  163  7     3     16     18     88    107     65    261    708    410
202006112100  148  7     2     13     22     96     94     41    200    563    338
202006112130  143  7     2     15     16    110     96     79    203    400    366
202006112200  150  7     3     34     18     61     85     67    355    480    315
202006112230  149  7     2     25     32    140    134     54    221    484    307
202006112300  142  7     3     23     21     67     92     68    240    452    301
202006112330  148  7     2     53     26    107     99     46    227    512    295
202006120000  135  7     2     32     36     98    114     52    141    405    260
202006120030  124  4     2     21     19     53    112     66    157    264    266
202006120100  135  7     2     23     24    128    106     56    163    357    287
202006120130  126  7     2     28     19    114    176     44    130    280    207
202006120200  126  7     3     23     23     98    110     55    112    345    226
202006120230  127  7     2     42     42    145    188     49     67    263    201
202006120300  132  7     2     48     50    148    174     65    149    278    183
202006120330  118  7     3     42     42     88     91     74     97    245    190
202006120400  121  7     4     43     68    120    127     75    101    210    178
202006120430  116  7     3     34     40     80    109     52     57    272    189
202006120500  127  7     3     42     47    106    170     55     86    278    214
202006120530  127  7     3     50     38    141    113     72    106    290    206
202006120600  125  7     3     39     42    157     90     44    101    293    217
202006120630  126  7     2     44     45     94    136     66     69    307    226
202006120700  122  7     3     47     39    146    129     76     60    223    213
202006120730  113  7     2     46     54     83     97     44     74    204    196
202006120800  119  7     3     36     29     68    130     84     85    239    220
202006120830  124  7     2     24     32    106    152     86     80    274    213
202006120900  116  7     2     33     36     91    112     86     82    240    178
202006120930  128  7     2     38     73    108    143    114     95    255    209
202006121000  126  7     2     43     68     94    150     88     83    263    214
202006121030  131  7     3     52     75     69    160     60     83    303    275
202006121100  132  4     3     45     81    127    167     84    114    222    270
202006121130  133  4     4     78    117     79    134     83    100    230    294
202006121200  135  4     2     54     91     91    125    128    118    232    320
202006121230  136  4     3     44     90     81    165    136    118    229    309
202006121300  141  4     2     56    157     63    132    201    186    186    288
202006121330  123  4     2     31     43     56    137    100    119    206    263
202006121400  128  4     3     35     65     62    110    159    172    154    279
202006121430  134  4     2     38     86    105    172    146    212    148    222
202006121500  136  4     3     39    110     62    115    177    198    170    297
202006121530  136  4     4     46    148     35    140    161    146    161    316
202006121600  134  4     2     42    115     42    153    140    194    120    326
202006121630  138  4     3     35    125    109    146    156    155    154    316
202006121700  139  4     2     48     84     48    155    255    209    138    294
202006121730  132  4     4     23    119     71    111    186    149    106    326
202006121800  133  4     2     26    154     54     78    210    200    129    264
202006121830  139  4     1     27     85     59    100    257    182    145    374
202006121900  149  4     3     29    127     61    116    331    227    143    367
202006121930  146  4     2     35    161     81    132    277    125    103    425
202006122000  153  4     2     19    110    117    115    348    211     91    478
202006122030  161  4     3     36    137     61    181    353    202    123    557
202006122100  150  4     3     20    109     95    113    268    185     97    555
202006122130  151  4     3     29     98     70    115    256    188    115    585
202006122200  165  4     3     19    115     64    125    308    174    113    801
202006122230  177  4     3     21     72     72    169    482    249    101    819
202006122300  166  4     3     32    174     80    119    253    232    129    735
202006122330  172  4     3     22    115     93    104    356    338     90    814
202006130000  180  4     3     16    144     65    149    367    291    116    938
202006130030  176  4     4     21    210    108     98    294    287    109    886
202006130100  190  4     4     17    250     91    166    384    401    112    961
202006130130  183  4     3     22    155     69    107    299    252    150   1058
202006130200  190  4     3     21    113     62    116    324    263    211   1186
202006130230  190  4     4     25    204    121     80    143    234    237   1242
202006130300  188  4     2     31     83     89    101    222    210    243   1245
202006130330  193  4     3     13     91     57    112    287    319    248   1275
202006130400  193  4     4     16     63     88    126    321    274    271   1215
202006130430  193  4     3     14    141    123     94    274    361    268   1143
202006130500  197  4     3     12    191    184    117    230    244    212   1276
202006130530  197  4     3     14    107    196    129    266    205    238   1271
202006130600  201  4     2     10     96    104    103    232    247    232   1518
202006130630  193  4     5     15     74    154    109    240    241    251   1272
202006130700  194  4     5     12     90     70    142    245    269    281   1292
202006130730  214  4     4     17    106    138     62    202    296    356   1711
202006130800  214  4     2      8     68     70    161    147    195    552   1680
202006130830  229  4     5     21     34    134    111    146    238    971   1644
202006130900  236  4     4     19     45    125     92    239    273    899   1827
202006130930  214  4     5     26     93    151    144    208    296    585   1406
202006131000  216  4     3     16     56    146    144    268    179    697   1431
202006131030  242  4     3     13     53    141     96    207    312   1287   1599
202006131100  250  7     4     15     52    200    135    256    267   1520   1515
202006131130  252  7     4     21     35    170    128    184    270   1718   1485
202006131200  273  7     6     15     43    167     80    190    346   2184   1665
202006131230  288  7     4     16     85    238    192    252    348   2487   1617
202006131300  262  7     4     10     70    208    148    180    248   2011   1434
202006131330  273  7     4     15     87    181    142    156    384   2114   1595
202006131400  305  7     6     18     62    270    215    235    375   2913   1733
202006131430  272  7     4     15     34     87    118    243    500   2098   1576
202006131500  279  7     3     16     58    118    121    223    478   2491   1390
202006131530  291  7     5     23     76    232    196    427    556   2113   1722
202006131600  288  7     5     19     44    308    126    244    457   2510   1499
202006131630  292  7     6     15     62    112    142    324    392   2653   1656
202006131700  291  7     5     26     57    276    140    333    473   2558   1455
202006131730  274  7     4     24     32    214    193    542    346   1784   1591
202006131800  272  7     4     19     28    219    173    446    461   1870   1468
202006131830  267  7     4     27     36    158     96    422    334   1758   1664
202006131900  272  7     4     24     60    202    134    294    385   2118   1446
202006131930  275  7     4     19     48    190    132    242    370   2220   1513
202006132000  254  7     4     22     49    170    126    332    359   1628   1368
202006132030  259  7     4     23     47    272    119    188    369   1769   1424
202006132100  253  7     2     23     28     82     72    276    355   1727   1465
202006132130  269  7     4     28     19    146    146    277    378   2248   1280
202006132200  273  7     5     22     32    206    105    228    266   2355   1418
202006132230  277  7     2     24     36    157    155    256    337   2455   1406
202006132300  257  7     4     20     35    172     86    364    305   1721   1454
202006132330  269  7     4     12     31    125     64    267    362   2181   1505
202006140000  272  7     4     13     42    192    108    298    354   2198   1404
202006140030  264  7     3     13     48    172    107    212    336   2186   1302
202006140100  290  7     3     23     28    120     63    303    503   2569   1670
202006140130  276  7     5     18     39    171     76    234    493   2153   1602
202006140200  304  7     4     16     44    182     94    273    395   3197   1579
202006140230  288  7     5     22     41     98     79    256    619   2546   1551
202006140300  280  7     5     19     34    121     51    212    697   2316   1474
202006140330  290  7     2     31     49    159     94    227    669   2670   1389
202006140400  292  7     6     25     32    188    104    218    680   2449   1660
202006140430  274  7     3     18     52    114     62    258    536   2016   1635
202006140500  298  7     4     25     43     99     85    208    577   2803   1730
202006140530  308  7     4     26     32    119     89    199    750   3028   1709
202006140600  287  7     3     19     20    184     79    201    639   2364   1667
202006140630  304  7     6     16     36    146     57    220    644   2803   1905
202006140700  297  7     5     21     51     90     50    181    559   2615   1989
202006140730  303  7     4     18     39     71     99    169    493   3174   1691
202006140800  305  7     3     27     35    104     63    260    591   2951   1830
202006140830  303  7     4     21     51    136     91    178    785   2775   1752
202006140900  316  7     6     16     44    103     84    326    794   3354   1611
202006140930  287  7     5     24     41    115     90    183    422   2804   1471
202006141000  294  7     4     22     39     88     85    303    930   2244   1710
202006141030  322  7     5     24     42     64     79    226   1066   3337   1702
202006141100  295  7     5     23     32    126     81    195    739   2773   1528
202006141130  313  7     3     20     46    131    102    270    718   3289   1563
202006141200  272  7     4     25     64    128    113    182    663   1984   1476
202006141230  288  7     3     21     35     79     60    221    688   2554   1560
202006141300  296  7     5     17     39    136    104    181    683   2606   1758
202006141330  292  7     3     27     31     94     50    145    769   2899   1372
202006141400  282  7     4     17     37     95     84    187    790   2270   1509
202006141430  305  7     4     16     33    103     72    190   1136   2936   1387
202006141500  270  7     3     21     40     81     57    219    567   2203   1413
202006141530  266  7     3     19     31     63     61    169    788   2048   1302
202006141600  254  7     2     20     31     78     77    185    677   1751   1305
202006141630  275  7     3     14     31    116     93    170    578   2325   1429
202006141700  261  7     3     26     52    123    103    150    611   1891   1311
202006141730  254  7     2     14     48     70     50    153    561   2024   1153
202006141800  238  7     2     16     34    103     61    114    337   1588   1317
202006141830  246  7     2     12     23    108     85     81    366   1933   1202
202006141900  219  7     2     14     39     81     69     72    338   1263   1138
202006141930  235  7     3     36     35     62     62     75    316   1711   1180
202006142000  227  7     2     26     64     95     73     48    300   1507   1089
202006142030  240  7     2     20     39     79     80     98    229   1752   1321
202006142100  215  7     2     24     27     60     63     54    177   1250   1216
202006142130  210  7     2     24     40     67     54     50    250   1197   1089
202006142200  201  4     2     16     83     67     33     38    235    844   1218
202006142230  204  7     1     19     30     69     84     55    223   1092   1031
202006142300  208  7     2     17     67     60     73     57    183   1170   1087
202006142330  208  4     2     11     47     96     72     42    194   1068   1161
202006150000  213  4     2     30     36     93    101     25    151   1101   1295
202006150030  215  4     2     16     43     74     64     49    203   1213   1230
202006150100  214  4     2     17     42     60     85     45    156   1143   1315
202006150130  227  7     2     13     35     96     81     40    139   1545   1272
202006150200  229  7     2      8     48     67     86     32    147   1507   1376
202006150230  215  4     1     16     51     58     60     48    177   1088   1406
202006150300  233  7     2     11     31     71     44     42    139   1721   1348
202006150330  243  7     2     12     42    101     69     34    244   1837   1364
202006150400  238  7     2     13     64     68     56     39    185   1776   1339
202006150430  242  7     2     14     30     94     52     43    198   1744   1468
202006150500  234  7     3     15     45     60     46     36    203   1707   1314
202006150530  246  7     3     15     43     66     58     35    284   1861   1428
202006150600  257  7     3      8     32     83     56     47    235   2089   1582
202006150630  262  7     3     12     58     57     75     58    453   2108   1483
202006150700  265  7     4     11    101     78     57     42    331   2306   1481
202006150730  247  7     2      7     30     67     46     66    369   1830   1417
202006150800  246  7     4      8     59     57     88     78    554   1530   1396
202006150830  254  7     2      7     49     96     81     90    465   2014   1236
202006150900  245  7     3      9     85     98     50     86    667   1466   1316
202006150930  250  7     3      8     43     93     98     85    650   1624   1315
202006151000  227  7     2      9     63     66     60     90    511   1341   1099
202006151030  223  7     2      7     71     97     47     98    587   1191   1044
202006151100  234  7     2      8     37     83     51    110    766   1360   1034
202006151130  207  7     2      8     57     69     63    125    471   1102    805
202006151200  213  7     2      7     22    112     99    107    723    980    818
202006151230  207  7     2     12     61     67     68    107    599   1007    781
202006151300  209  7     1      7     47    126     66     91    562   1185    654
202006151330  214  7     3      7     32     45     86    143    667   1281    651
202006151400  221  7     2      7     48    108     78    144    731   1301    704
202006151430  210  7     1      6     34    114     69    106    804   1040    622
202006151500  209  7     1      6     49    112     65    143    823    909    651
202006151530  218  7     1      5     24     56    100    158    994   1093    562
202006151600  215  7     2      7     49    111     66    160    831   1025    684
202006151630  226  7     1      6     20     67     53    125   1148   1222    565
202006151700  210  9     2      9     28    133     75    205    968    882    523
202006151730  223  7     1      8     31    110     74    166   1022   1217    529
202006151800  228  7     2      7     49    116     81    119    936   1292    682
202006151830  205  7     1      5     19    170     72    116    650   1086    537
202006151900  211  7     2      7     30     97     63    179    935   1014    520
202006151930  207  9     2      5     24     98     72    154    988    907    468
202006152000  187  7     1      6     28    106     67    115    635    785    482
202006152030  192  7     1      8     34     62     71    125    622    869    551
202006152100  208  7     1      9     41    105     76    106    866   1010    500
202006152130  198  7     1      7     19    151     96    110    623    991    499
202006152200  208  9     2     11     36     93     76    135    964    941    521
202006152230  199  9     1      6     41    130     69    115    818    802    551
202006152300  188  7     1      7     15    107     49    159    610    837    462
202006152330  198  9     2      9     32     75     78    141    792    790    577
202006160000  211  9     1      7     18    123     63    161    991    962    543
202006160030  209  9     2      6     20    130     55    156   1015    822    579
202006160100  203  7     2      7     23    165     72    162    776    800    630
202006160130  203  7     1      6     24    121     82    129    723    892    639
202006160200  213  9     1      9     31     74     63    140    945    851    763
202006160230  215  7     2     12     20    114     64    142    765    912    889
202006160300  235  7     3      8     33    116     98    132   1023   1038   1031
202006160330  220  7     2      8     18     73     55    109    779   1060    952
202006160400  240  4     2     10     23    144     88    114   1091   1037   1110
202006160430  244  4     1      8     15     81     73    136    908   1269   1284
202006160500  242  4     2      6     10    163     97    140    890    965   1411
202006160530  243  9     3      9     23     72     71    131   1275    902   1239
202006160600  241  4     2      7     10    115     87    173    940   1053   1294
202006160630  251  4     2      8     20    142     75    127    898   1327   1414
202006160700  251  9     2      9      9    116     88    105   1293   1211   1147
202006160730  239  7     2     12     23     95     75    107    921   1265   1108
202006160800  259  7     2      7     23    147     73    125    991   1586   1296
202006160830  254  7     4      8     11    119     70     94   1109   1442   1204
202006160900  277  7     2      7     15     70     71    178   1462   1718   1320
202006160930  275  7     3     14     27     91     58    130   1467   1685   1308
202006161000  267  7     3      9     17     77     57    179   1338   1407   1406
202006161030  251  4     2      7     16     86     73    147   1005   1301   1356
202006161100  249  4     2      8     17    110    116    172   1212   1065   1263
202006161130  232  4     2      9     19     90     74    115    888   1070   1133
202006161200  235  9     1      9     16     76    101    126   1115    959   1094
202006161230  232  7     1      6     11    106     66    146    961   1157    974
202006161300  219  7     1      8      7     63     76    104    758   1114    913
202006161330  243  9     2     10     23     93    138    101   1329   1218    857
202006161400  241  9     2      4     14     58     49    119   1376   1153    889
202006161430  227  7     1      9     22     68     74     96    917   1078   1008
202006161500  228  9     1      7     23     73     99     90   1090   1045    866
202006161530  223  9     1      8     17    103    110     85   1145    908    765
202006161600  206  7     1      6     17     45    125     88    658    912    835
202006161630  222  9     2      8     14     65     98     69   1053    957    826
202006161700  233  7     1      8     29     55    102     90   1160   1167    802
202006161730  235  9     2      8     15     67     96     70   1270    927   1022
202006161800  228  7     1      5     14     70     84     91   1066   1078    867
202006161830  241  9     2     10     21     41    102     80   1306   1065   1011
202006161900  248  7     2      9     17     47     83     84   1213   1317   1093
202006161930  247  4     2     11     19     69     67     79   1025   1199   1375
202006162000  244  7     1      7     22     39    150     68   1067   1257   1114
202006162030  249  9     2      8     18     69     87     67   1263   1192   1164
202006162100  233  4     2      7     41     54     66     70   1033    983   1160
202006162130  231  4     2      6     17     81     95     70    922   1028   1122
202006162200  238  4     2      7     21     51     80     59    935   1156   1244
202006162230  232  4     2      7     14     51     95     43   1000   1079   1082
202006162300  226  4     2     10     15     51     62     72    681   1117   1177
202006162330  243  4     2      8     33     63     72     53    926   1240   1289
202006170000  249  4     2      8     24     80    119     69    989   1231   1363
202006170030  255  4     2     12     31     53     74     52   1051   1326   1456
202006170100  227  4     2      7     18     67    103     62    647    987   1313
202006170130  247  4     2      8     22     40     77     37    792   1347   1468
202006170200  265  7     3      9     28     78    116     55    900   1714   1486
202006170230  245  7     3     11     15     35     81     46    692   1488   1387
202006170300  263  7     4      8     31     38     58     60   1104   1600   1429
202006170330  262  7     2      7     19     69     69     71   1065   1630   1371
202006170400  253  7     4      7     11     44     47     51   1007   1743   1107
202006170430  245  7     2      9     21     76     83     93    644   1496   1342
202006170500  240  4     2     14     21     43     65     87    746   1304   1347
202006170530  259  7     2     10     17     39     62     94   1092   1506   1396
202006170600  256  4     3     11     31     36     37     82   1120   1394   1403
202006170630  273  7     3      8     18     44     63     95   1501   1688   1267
202006170700  265  7     3     13     29     45     50    133    990   1767   1424
202006170730  294  7     4     13     23     52     61    116   1684   2194   1272
202006170800  258  7     5     10     31     52     53    132    982   1481   1450
202006170830  271  7     3      9     42     56     73    112   1280   1746   1298
202006170900  256  9     3      7     14     45     59    137   1360   1301   1248
202006170930  277  9     2      8     17     25     71    174   1756   1564   1252
202006171000  259  9     3      8     16     28     55    144   1339   1335   1321
202006171030  257  9     2      8     36     65     69    193   1386   1267   1199
202006171100  258  9     4      9     32     38     59    175   1486   1199   1248
202006171130  249  9     4      7     20     45     69    172   1475   1041   1111
202006171200  240  9     4     14     26     42     80    242   1265   1045    986
202006171230  231  9     2     10     33     40     69    259   1138    869   1018
202006171300  248  9     3      9     54     55     56    262   1587    944   1001
202006171330  231  9     3     11     23     51     53    138   1196    945    986
202006171400  231  9     2      7     22     41     68    282   1652    514    846
202006171430  219  9     2     13     40     42     88    202   1122    825    741
202006171500  214  9     1     10     41     47     68    271    967    824    745
202006171530  203  9     2     14     38     78     64    246    914    683    599
202006171600  208  9     3      7     31     73     61    345   1166    543    598
202006171630  218  9     2     12     34     74     73    313   1425    592    588
202006171700  206  9     2      7     27     91     91    249   1004    735    529
202006171730  215  9     2     14     33     54    108    318   1163    769    567
202006171800  235  9     2      9     48     94    116    385   1496    795    584
202006171830  223  9     3     11     22     62     90    267   1421    756    545
202006171900  233  9     2     12     24     50     84    338   1777    737    567
202006171930  216  9     2     10     30     53     81    324   1315    720    502
202006172000  217  9     2     12     54    105     86    281   1148    765    561
202006172030  211  9     1     10     30     53     75    235   1276    605    539
202006172100  215  9     2     10     42     79    113    222   1158    779    543
202006172130  215  9     2      9     36     80    106    276   1465    500    523
202006172200  209  9     1     12     37    101    102    391    932    712    500
202006172230  208  9     2     12     41     73    116    410   1070    603    509
202006172300  223  9     2     14     49    107    160    615   1433    471    524
202006172330  215  9     2     13     31     59     98    397   1468    591    429
202006180000  212  9     1     10     23    134     93    512   1149    577    450
202006180030  220  9     3     16     53     71    166    655   1522    436    430
202006180100  204  9     3      9     29     87    137    517   1110    500    380
202006180130  216  9     2     13     32     57    178    640   1407    383    385
202006180200  203  9     2     13     51     61    187    466   1215    336    395
202006180230  200  9     2     14     35     69    219    523    914    406    374
202006180300  218  9     2     11     61     85    326    737   1162    464    361
202006180330  214  9     2      9     28     74    265    833   1003    447    341
202006180400  221  9     3     11     63     91    289    948   1106    393    309
202006180430  187  9     3     15     62     77    267    625    626    357    246
202006180500  196  9     3     13     36    113    209    703    904    344    271
202006180530  189 11     4     12     73     86    142    734    699    271    312
202006180600  200 11     2      9     30     63    297    965    517    365    327
202006180630  220 11     3      9     47     96    332   1227    779    396    298
202006180700  211 11     2     10     45    149    224   1055    753    415    277
202006180730  211 11     2     17     62    123    306    939    736    431    251
202006180800  211 11     1     10     33    110    354   1092    614    361    253
202006180830  207 11     2      8     40    100    232    973    811    404    242
202006180900  222 11     2     11     36     66    257   1281    982    410    258
202006180930  195  9     2      7     23     67    183    771    928    349    244
202006181000  216  9     2     11     38     92    196    762   1302    442    276
202006181030  219  9     4     17     49     84    234   1055   1080    424    302
202006181100  204  9     2     11     21     76    147    712    919    482    297
202006181130  218  9     4     16     39     71    141    955   1191    439    292
202006181200  227 11     2     12     22     74    136   1303   1180    458    220
202006181230  197 11     2     13     32     68    155    914    805    310    241
202006181300  207  9     3     11     16    114    143    895   1013    428    250
202006181330  210  9     3     11     31    169    122    826    971    476    269
202006181400  211 11     2     17     44    100     96   1118    907    354    306
202006181430  199  9     2     10     26     79     81    786    816    545    292
202006181500  200  9     3     18     33     69     85    773    854    435    319
202006181530  186 11     3     22     37     65     64    813    696    346    262
202006181600  192  9     2     17     28    121     98    690    792    392    278
202006181630  195 11     2     17     23    103    105    878    770    338    272
202006181700  201  9     4     20     62    104    128    683   1022    378    315
202006181730  196 11     5     15     26    101    112    899    654    340    326
202006181800  196 11     2     15     22    127    122    795    754    391    254
202006181830  182  9     3     13     36     84    123    660    737    241    255
202006181900  196  9     4     18     34    135    103    705    878    361    288
202006181930  184  9     4     17     21     90     89    675    694    339    254
202006182000  188  9     2     10     28     76     83    508   1002    392    272
202006182030  195  9     3     10     26     81    120    753    815    356    312
202006182100  181  9     2     15     26     76     76    410    812    447    249
202006182130  182  9     3     15     27    114     91    562    861    317    242
202006182200  187  9     3     18     23    105     97    653    787    308    266
202006182230  186  9     4     19     21    121     94    541    794    442    248
202006182300  185 11     3     15     35     61     87    775    693    262    275
202006182330  198  9     4     13     39    175     52    808    938    391    252
202006190000  175  9     2     17     23     57     61    599    705    339    213
202006190030  177  9     4     11     26     64    101    648    688    278    260
202006190100  188  9     4     25     25     68    101    746    772    360    281
202006190130  175  9     2     16     23     51     87    566    682    359    278
202006190200  184  9     3     12     31     74     83    698    762    363    265
202006190230  186  9     4     18     27     81     98    697    833    330    238
202006190300  163  9     2     17     33     82     89    337    484    416    256
202006190330  164  9     2     11     33     99     76    441    551    325    238
202006190400  168  9     2     20     41     89     93    503    564    262    272
202006190430  164  9     3     26     19    116     69    470    544    282    263
202006190500  177  9     4     23     24     88     55    631    690    347    275
202006190530  180  9     3     20     19    119    105    630    685    310    277
202006190600  173  9     2     19     62    138     98    508    611    320    216
202006190630  173  9     1     22     42     84     83    613    659    271    223
202006190700  169  9     2     18     31     54     56    524    701    296    243
202006190730  185 11     2     22     59     86     82    874    674    271    197
202006190800  193  9     3     30     38     67     93    850   1033    289    211
202006190830  172  9     2     34     27     78     76    577    740    232    190
202006190900  178  9     4     26     40     86    104    481    799    425    181
202006190930  168  9     3     41     33     48     80    313    947    214    211
202006191000  186  9     2     40     48     95     75    694    987    244    204
202006191030  179  9     2     36     24     64     75    578    905    300    205
202006191100  175  9     2     39     27    101    108    569    706    311    223
202006191130  172  9     3     51     31     92     82    475    731    296    204
202006191200  166  9     2     28     19    141     96    379    748    234    183
202006191230  162  9     1     30     20     76     93    358    723    287    171
202006191300  183  9     2     31     33    128    116    593    890    272    193
202006191330  168  9     1     49     34     98     72    410    700    305    217
202006191400  157  9     2     30     31     60     77    287    658    295    199
202006191430  156  9     3     47     30     97     83    348    596    218    182
202006191500  160  9     2     46     44     90     79    280    631    335    196
202006191530  151  9     2     39     43     82     60    237    581    278    194
202006191600  172  9     4     71     41    126    123    475    739    209    202
202006191630  160  9     3     41     36     96     60    344    698    229    183
202006191700  160  9     2     23     26    145    120    326    622    304    167
202006191730  166  9     4     72     56     87     79    366    742    289    171
202006191800  144  9     2     34     41    105     79    255    442    245    166
202006191830  149  9     3     52     45     94     83    283    547    172    174
202006191900  153  9     1     39     44    121     96    328    577    227    147
202006191930  146  9     3     41     50    134    120    222    448    228    146
202006192000  136  9     2     29     33     98     88    248    400    196    125
202006192030  139  9     2     37     54    104     93    232    479    187    135
202006192100  137  9     1     52     44     94    100    229    364    195    137
202006192130  135  9     1     27     43     86     77    181    378    219    165
202006192200  145  9     2     23     76    113    106    173    435    281    147
202006192230  133  9     4     48     78     92     97    202    359    153    148
202006192300  134  9     3     77     53     88     94    205    307    209    120
202006192330  143  9     2     45     43    136     77    262    456    204    133
202006200000  130  9     3     26     19     66     65    146    440    206    124
202006200030  132  9     3     46     40    110     68    147    388    218    123
202006200100  130  9     2     44     43     60     68    147    415    207    122
202006200130  136  9     1     38     70    104     79    159    446    187    113
202006200200  133  9     2     34     40    113     99    179    380    196    117
202006200230  134  9     2     28     52     79     72    187    470    174    126
202006200300  150  9     3     97    114    114     87    147    596    147    118
202006200330  126  9     1     38     37     75     55    157    392    171    112
202006200400  132  9     3     48     87    104     90    130    362    189    127
202006200430  129  9     1     38     53     79     95    144    356    211    111
202006200500  123  9     2     35     55     90    115    143    296    155    110
202006200530  123  9     1     53     69     86     89     98    305    173    104
202006200600  125  9     2     36     61    109     77    142    305    164     99
202006200630  117  9     1     36     53    145     52    115    267    108    101
202006200700  129  9     2     44     95    120     80     94    342    179    112
202006200730  128  9     1     36     75     74     59    129    400    163    112
202006200800  130  9     2     41     47    126     94    106    342    188    129
202006200830  126  9     2     40    100     86     45     87    329    205    125
202006200900  120  9     1     22     53     97     89     94    292    142    126
202006200930  125  9     2     44     92    132     85    115    290    147    107
202006201000  125  9     2     32     52    108     77     83    313    202    126
202006201030  135  9     3     38     57    112    158     85    355    201    146
202006201100  128  9     1     29    117    112     70     89    300    178    133
202006201130  127  9     4     35    117     93    134     93    267    153    137
202006201200  137  9     2     24     66    115    132    113    390    235    137
202006201230  136  9     3     46    127     89    114     98    409    175    128
202006201300  127  9     2     37     82    129    110     93    276    162    132
202006201330  120  9     1     24     64    103     66     82    267    191    120
202006201400  122  9     2     23     61    100     84     74    258    215    134
202006201430  129  9     1     28    110    106     98    106    283    229    109
202006201500  127  9     3     21     91     64     95    114    323    201    130
202006201530  128  9     2     20     89    189     90     81    248    196    116
202006201600  118  9     1     34     49    133    114     83    226    155     96
202006201630  120  9     2     27    102    129     89     80    212    180     96
202006201700  117  9     1     26     72    113    123     78    215    158     83
202006201730  116  9     2     14     74     84    173     80    201    146     85
202006201800  114  9     2     21    127    110    107     79    174    133     77
202006201830  108  9     2     29     71    142     90     74    158    106     79
202006201900  109 13     3     20    109    121    137     79    123     96     71
202006201930  115 13     1     26    142     91    148     80    148    134     67
202006202000  116  9     2     32    124    144    123     86    166    114     66
202006202030  105  9     2     36     89    103     82     77    160    106     54
202006202100  108  9     2     15    104    125     94     71    173     93     64
202006202130  112 17     2     31    158    115     95     91    147    105     57
202006202200  116  9     2     23     79    130    154     97    172    124     72
202006202230  123  9     2     24     84    211    135     84    216    133     62
202006202300  112  9     3     14     55    103    131     96    188    129     85
202006202330  113  9     1     18     96    103    115    122    135    111    106
202006210000  121 15     1     15     82    199    110    142    194    113     83
202006210030  116  9     2     14     67    133    139    115    165    119     80
202006210100  114 15     3     17     75    160    126    115    151     91     75
202006210130  120  9     2     17     76    140    113    136    208    125     92
202006210200  120  9     2     14    124    147    130    139    151    107     93
202006210230  113 11     2     27     64    116     95    179    133     89    100
202006210300  120  9     2     18    117    100    147    141    167     97    130
202006210330  124 11     2     16     99    132    146    211    114     98    151
202006210400  121 11     3     17     97    146    150    164    102     82    154
202006210430  118 11     2     14     58     79    106    240    151     83    145
202006210500  120 13     2     11     84     87    181    161    119    114    145
202006210530  119 15     3     18     30    201    114    155    124    104    148
202006210600  117 15     1     21     35    186    125    113    156     93    143
202006210630  108  4     4     18     74    102    115     83    100     87    151
202006210700  121 15     2     20     65    160    118    158    136    120    154
202006210730  116 11     1     13     47    106    120    173    145    102    148
202006210800  126 15     2     23     52    204    160    185    130    116    142
202006210830  114 11     2     17     34    125     89    166    131    114    141
202006210900  117 11     2     13     42    127    128    186    132     95    145
202006210930  119 11     2     25     61    137     90    167    106    145    161
202006211000  122  4     2     21     55    120    127    181    120    119    194
202006211030  122 11     2     16     70     81     87    240    150     99    216
202006211100  122  4     2      7     32     89     99    220    150    135    226
202006211130  130  4     2     13     76    112    122    224    162    133    230
202006211200  134  4     2     14     41    148    145    245    209    124    248
202006211230  130  4     2     17     41    114     96    247    168    123    265
202006211300  134  4     1     16     65    191    106    228    158    121    268
202006211330  131  4     2     13     39    158    151    179    157    153    251
202006211400  128 11     2     10     51     91    130    248    150    118    233
202006211430  130  4     1     14     27     98    106    248    151    138    289
202006211500  121  4     2     12     42     93     82    171    166    107    259
